precio_excedente_USD_kWh,gen_elegida_GWh,pct_potencial_elegido,beneficio_libre_USD,beneficio_despliegue_total_USD
0.07,136.16544214659766,92.29488248945643,6415830.895265605,5310503.180723816
0.08,136.16544214659766,92.29488248945643,7441632.117545599,6449980.340858169
0.09,136.16544214659766,92.29488248945643,8467433.339825597,7589457.500992522
0.09999999999999999,136.16544214659766,92.29488248945643,9493234.562105592,8728934.661126874
0.10999999999999999,136.16544214659766,92.29488248945643,10519035.784385588,9868411.821261223
0.11999999999999998,136.16544214659766,92.29488248945643,11590093.964975577,11053145.939705579
0.12999999999999998,138.43667442477548,93.83435618348666,12693420.010536494,12269329.808839932
0.13999999999999996,144.6615075392755,98.05363702128336,13841731.242716808,13485513.677974276
0.14999999999999997,144.6615075392755,98.05363702128336,15029199.827923585,14701697.547108635
0.15999999999999998,144.6615075392755,98.05363702128336,16253382.626001857,15954595.629114494
0.16999999999999996,144.6615075392755,98.05363702128336,17493300.086739343,17223228.373779558
0.17999999999999994,144.6615075392755,98.05363702128336,18733217.547476824,18491861.11844462
0.18999999999999995,144.6615075392755,98.05363702128336,19973135.008214314,19760493.863109685
0.19999999999999996,145.2899618657755,98.47961234438965,21214439.716756158,21029126.607774757
0.20999999999999994,145.5140442924829,98.63149861534706,22462875.402689666,22297759.35243982
0.21999999999999992,145.5140442924829,98.63149861534706,23711318.230959214,23566392.097104877
0.22999999999999993,145.5140442924829,98.63149861534706,24959761.059228785,24835024.84176995
0.23999999999999994,145.5140442924829,98.63149861534706,26208203.88749834,26103657.586435013
0.24999999999999992,145.94645792334495,98.92459475353081,27459505.162790615,27372290.331100076
