precio_excedente_USD_kWh,gen_elegida_GWh,pct_potencial_elegido,beneficio_libre_USD,beneficio_despliegue_total_USD
0.07,189.45477819147175,76.06272350509423,4821465.1204843605,2611175.5884122998
0.08,215.28597819147174,86.43349083099974,6556088.531587424,4713753.023888931
0.09,217.9252603666181,87.49311567792333,8336250.3650688715,6816330.459365562
0.09999999999999999,217.9252603666181,87.49311567792333,10127310.031273577,8918907.894842196
0.10999999999999999,239.0101603666181,95.95832797893857,12040394.877744913,11021485.330318827
0.11999999999999998,239.0101603666181,95.95832797893857,14093936.410627853,13175695.632473689
0.12999999999999998,239.0101603666181,95.95832797893857,16183358.410185501,15365786.401303258
0.13999999999999996,239.0101603666181,95.95832797893857,18272780.409743138,17555877.170132834
0.14999999999999997,239.0101603666181,95.95832797893857,20362202.40930079,19745967.938962404
0.15999999999999998,239.0101603666181,95.95832797893857,22493868.844740093,21978303.14367364
0.16999999999999996,239.0101603666181,95.95832797893857,24643640.03841439,24228743.106619854
0.17999999999999994,239.0101603666181,95.95832797893857,26793411.23208868,26479183.069566082
0.18999999999999995,247.96908707461955,99.55517769472893,28958336.909064442,28729623.0325123
0.19999999999999996,247.96908707461955,99.55517769472893,31197697.369818754,30980062.99545853
0.20999999999999994,247.96908707461955,99.55517769472893,33437057.830573067,33230502.958404757
0.21999999999999992,247.96908707461955,99.55517769472893,35676418.29132737,35480942.92135096
0.22999999999999993,247.96908707461955,99.55517769472893,37915778.752081685,37731382.884297185
0.23999999999999994,247.96908707461955,99.55517769472893,40155139.212836005,39981822.84724342
0.24999999999999992,247.96908707461955,99.55517769472893,42394499.67359032,42232262.81018965
