precio_excedente_USD_kWh,gen_elegida_GWh,pct_potencial_elegido,beneficio_libre_USD,beneficio_despliegue_total_USD
0.07,66.96325505930508,32.16036596397282,244587.84599588905,-6588232.437698716
0.08,66.96325505930508,32.16036596397282,714880.2816550722,-4705405.479834979
0.09,66.96325505930508,32.16036596397282,1185172.7173142554,-2822578.5219712397
0.09999999999999999,133.2688785603305,64.00489197116636,1756386.0310761956,-939751.5641074991
0.10999999999999999,181.22447685093047,87.03647234582219,3076085.7668179097,943075.3937562415
0.11999999999999998,181.22447685093047,87.03647234582219,4715638.151932468,2852550.08315909
0.12999999999999998,183.33273017387305,88.04900075936104,6382678.208044617,4780542.6876993
0.13999999999999996,183.33273017387305,88.04900075936104,8061831.041525952,6708535.292239507
0.14999999999999997,183.33273017387305,88.04900075936104,9740983.87500729,8636527.896779727
0.15999999999999998,200.17530612407302,96.13796545880287,11572542.666204154,10585874.120692011
0.16999999999999996,200.17530612407302,96.13796545880287,13450626.429719038,12544371.89576378
0.17999999999999994,200.17530612407302,96.13796545880287,15328710.193233915,14502869.67083554
0.18999999999999995,200.17530612407302,96.13796545880287,17206793.956748806,16461367.445907295
0.19999999999999996,200.17530612407302,96.13796545880287,19084877.72026369,18419865.220979065
0.20999999999999994,200.17530612407302,96.13796545880287,20962961.48377858,20378362.996050812
0.21999999999999992,200.17530612407302,96.13796545880287,22841045.24729346,22336860.771122582
0.22999999999999993,200.17530612407302,96.13796545880287,24719129.010808352,24295358.546194345
0.23999999999999994,200.17530612407302,96.13796545880287,26597212.774323247,26253856.3212661
0.24999999999999992,200.17530612407302,96.13796545880287,28475296.537838124,28212354.09633787
